,id,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,land_slope,neighborhood,condition_1,bldg_type,house_style,overall_qual,year_built,roof_style,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,garage_cond,wood_deck_sf,saleprice,exterior,porch,remodelled,pool
435,1627.0,rl,63.0,9556.0,1,lvl,corner,gtl,gilbert,norm,1fam,1story,7.0,1992.0,gable,brkface,52.0,3,pconc,4,1,unf,0.0,unf,1168.0,1168.0,4,1187.0,0.0,1187.0,0.0,2.0,0.0,4,6.0,typ,0.0,0,attchd,rfn,420.0,ta,0.0,160000.0,wood,1,1.0,0
436,2849.0,rh,58.0,6430.0,0,bnk,corner,gtl,swisu,feedr,2fmcon,1.5fin,6.0,1945.0,gable,none,0.0,3,cblock,3,3,blq,780.0,unf,0.0,780.0,3,816.0,524.0,1340.0,1.0,1.0,0.0,3,6.0,typ,0.0,0,attchd,unf,440.0,ta,0.0,128000.0,wood,0,1.0,0
437,1501.0,rl,65.0,6040.0,0,lvl,inside,gtl,edwards,norm,duplex,1story,4.0,1955.0,gable,none,0.0,3,pconc,0,0,none,0.0,none,0.0,0.0,3,1152.0,0.0,1152.0,0.0,2.0,0.0,2,6.0,typ,0.0,0,none,none,0.0,none,0.0,82000.0,aesbestos,0,0.0,0
438,626.0,rl,80.0,14695.0,1,lvl,inside,gtl,names,norm,1fam,1story,6.0,1966.0,gable,brkface,210.0,3,cblock,3,1,alq,1387.0,unf,175.0,1562.0,4,1567.0,0.0,1567.0,1.0,2.0,0.0,4,5.0,typ,2.0,4,attchd,unf,542.0,ta,0.0,256000.0,metal,1,1.0,0
439,722.0,rm,50.0,9000.0,0,lvl,inside,gtl,oldtown,artery,1fam,2story,7.0,1920.0,hip,none,0.0,3,pconc,3,1,alq,624.0,unf,26.0,650.0,5,832.0,650.0,1482.0,0.0,1.0,0.0,3,7.0,typ,0.0,0,detchd,unf,324.0,ta,0.0,143000.0,vinyl,0,1.0,0
440,2260.0,rl,67.0,8368.0,1,hls,inside,gtl,timber,norm,1fam,1story,7.0,2006.0,gable,none,0.0,4,pconc,4,1,unf,0.0,unf,1689.0,1689.0,5,1689.0,0.0,1689.0,0.0,2.0,0.0,4,7.0,typ,0.0,0,attchd,fin,433.0,ta,100.0,231713.0,vinyl,1,1.0,0
441,1639.0,rl,195.0,41600.0,1,lvl,fr2,gtl,gilbert,norm,2fmcon,1story,5.0,1969.0,gable,none,0.0,3,cblock,4,4,alq,1047.0,unf,53.0,1100.0,3,1424.0,0.0,1424.0,1.0,1.0,1.0,3,7.0,mod,0.0,0,2types,unf,828.0,ta,144.0,155000.0,wood,0,1.0,0
442,1603.0,rl,59.0,6490.0,0,lvl,inside,gtl,mitchel,norm,1fam,1story,5.0,1983.0,gable,none,0.0,3,cblock,3,1,glq,534.0,unf,282.0,816.0,5,816.0,0.0,816.0,0.0,1.0,0.0,3,4.0,typ,0.0,0,attchd,unf,264.0,ta,315.0,128500.0,vinyl,0,0.0,0
443,1520.0,rl,60.0,7290.0,0,lvl,corner,gtl,swisu,norm,1fam,1story,7.0,1921.0,gable,brkface,174.0,3,brktil,3,1,unf,0.0,unf,1228.0,1228.0,5,1424.0,0.0,1424.0,0.0,2.0,0.0,3,7.0,typ,1.0,4,attchd,unf,312.0,ta,0.0,168000.0,wood,0,1.0,0
444,1665.0,rl,72.0,7472.0,1,lvl,culdsac,gtl,names,norm,1fam,2story,7.0,1972.0,gable,brkface,138.0,3,cblock,3,1,alq,626.0,unf,99.0,725.0,4,725.0,754.0,1479.0,1.0,1.0,1.0,4,7.0,typ,0.0,0,attchd,fin,484.0,ta,0.0,184000.0,wood,1,1.0,0
445,2635.0,rl,70.0,7000.0,0,lvl,inside,gtl,names,artery,2fmcon,sfoyer,5.0,1962.0,gable,none,0.0,3,cblock,3,3,alq,953.0,unf,72.0,1025.0,3,1025.0,0.0,1025.0,1.0,1.0,0.0,3,6.0,typ,0.0,0,none,none,0.0,none,96.0,124000.0,metal,1,0.0,0
446,581.0,rl,80.0,11717.0,1,lvl,inside,gtl,nwames,posa,1fam,1story,6.0,1970.0,hip,brkface,571.0,3,cblock,3,1,unf,0.0,unf,1442.0,1442.0,3,1442.0,0.0,1442.0,0.0,2.0,0.0,3,6.0,typ,1.0,3,attchd,rfn,615.0,ta,371.0,185000.0,wood,0,0.0,0
447,2435.0,rl,106.0,11194.0,1,lvl,corner,gtl,gilbert,norm,1fam,2story,8.0,2000.0,gable,brkface,40.0,4,pconc,4,1,unf,0.0,unf,1406.0,1406.0,5,1454.0,482.0,1936.0,0.0,2.0,1.0,4,7.0,typ,1.0,3,attchd,rfn,504.0,ta,188.0,230500.0,vinyl,1,0.0,0
448,2799.0,rl,90.0,11250.0,1,lvl,corner,gtl,collgcr,norm,1fam,2story,7.0,1998.0,gable,brkface,227.0,3,pconc,4,2,alq,796.0,unf,258.0,1054.0,5,1070.0,869.0,1939.0,0.0,2.0,1.0,4,8.0,typ,1.0,3,attchd,rfn,555.0,ta,128.0,227000.0,vinyl,1,0.0,0
449,883.0,rl,64.0,8633.0,0,lvl,fr2,gtl,collgcr,norm,1fam,2story,6.0,2005.0,gable,none,0.0,4,pconc,4,1,glq,193.0,unf,545.0,738.0,5,738.0,738.0,1476.0,1.0,2.0,1.0,4,7.0,typ,0.0,0,attchd,fin,540.0,ta,100.0,173500.0,vinyl,1,0.0,0
450,2537.0,rl,70.0,8400.0,0,lvl,inside,gtl,names,feedr,1fam,sfoyer,5.0,1968.0,gable,none,0.0,3,cblock,4,4,glq,744.0,unf,89.0,833.0,4,898.0,0.0,898.0,1.0,1.0,0.0,3,6.0,typ,0.0,0,attchd,rfn,326.0,ta,143.0,140000.0,wood,0,0.0,0
451,1120.0,rl,87.0,10037.0,0,lvl,corner,gtl,somerst,feedr,1fam,1story,8.0,2006.0,hip,none,0.0,4,pconc,5,1,glq,666.0,unf,794.0,1460.0,5,1460.0,0.0,1460.0,0.0,2.0,0.0,4,6.0,typ,1.0,4,attchd,fin,480.0,ta,0.0,247000.0,vinyl,1,1.0,0
452,774.0,rl,70.0,8014.0,1,lvl,culdsac,gtl,sawyer,norm,1fam,sfoyer,6.0,1978.0,gable,brkface,23.0,3,cblock,4,4,glq,456.0,unf,0.0,456.0,3,1034.0,0.0,1034.0,0.0,1.0,0.0,3,5.0,typ,1.0,2,basment,fin,504.0,ta,0.0,149900.0,wood,0,0.0,0
453,1447.0,rl,70.0,12250.0,1,lvl,inside,gtl,collgcr,norm,1fam,1story,5.0,1978.0,gable,brkface,180.0,3,cblock,4,2,alq,781.0,unf,83.0,864.0,5,1174.0,0.0,1174.0,1.0,1.0,0.0,3,5.0,typ,0.0,0,attchd,unf,528.0,ta,211.0,158000.0,wood,0,0.0,0
454,104.0,fv,73.0,2403.0,1,lvl,fr2,gtl,somerst,norm,twnhse,2story,7.0,2003.0,gable,none,0.0,4,pconc,4,1,glq,244.0,unf,286.0,530.0,5,530.0,550.0,1080.0,0.0,2.0,1.0,4,4.0,typ,0.0,0,attchd,rfn,496.0,ta,0.0,147110.0,vinyl,1,0.0,0
455,2694.0,rm,50.0,8600.0,0,bnk,inside,gtl,idotrr,norm,1fam,1.5fin,6.0,1937.0,gable,none,0.0,3,brktil,3,1,unf,0.0,unf,780.0,780.0,3,780.0,596.0,1376.0,0.0,2.0,0.0,3,7.0,typ,1.0,4,detchd,unf,198.0,ta,0.0,119500.0,metal,0,1.0,0
456,920.0,rl,60.0,13680.0,0,hls,inside,mod,crawfor,norm,1fam,1.5fin,5.0,1940.0,gable,none,0.0,3,cblock,3,1,alq,728.0,unf,112.0,840.0,5,840.0,727.0,1567.0,1.0,1.0,1.0,3,6.0,min2,2.0,3,detchd,unf,440.0,ta,0.0,205000.0,wood,1,1.0,0
457,1951.0,rl,60.0,10800.0,0,lvl,inside,gtl,oldtown,norm,1fam,2story,5.0,1895.0,gable,none,0.0,3,cblock,4,3,unf,0.0,unf,736.0,736.0,5,751.0,783.0,1534.0,0.0,1.0,1.0,4,6.0,typ,0.0,0,none,none,0.0,none,0.0,148000.0,wood,1,1.0,0
458,9.0,rl,39.0,5389.0,1,lvl,inside,gtl,stonebr,norm,twnhse,1story,8.0,1995.0,gable,none,0.0,4,pconc,4,1,glq,1180.0,unf,415.0,1595.0,5,1616.0,0.0,1616.0,1.0,2.0,0.0,4,5.0,typ,1.0,3,attchd,rfn,608.0,ta,237.0,236500.0,aggregate,1,1.0,0
459,2848.0,rl,60.0,10890.0,0,lvl,inside,gtl,swisu,norm,1fam,1.5fin,5.0,1938.0,gable,none,0.0,3,brktil,2,1,lwq,930.0,unf,128.0,1058.0,3,1058.0,493.0,1551.0,1.0,2.0,0.0,2,6.0,typ,0.0,0,detchd,unf,240.0,ta,0.0,137000.0,metal,0,1.0,0
460,614.0,rl,68.0,9768.0,0,lvl,inside,gtl,names,norm,1fam,1story,5.0,1955.0,gable,none,0.0,3,cblock,3,1,rec,100.0,alq,613.0,960.0,4,960.0,0.0,960.0,1.0,1.0,0.0,3,5.0,typ,0.0,0,attchd,rfn,330.0,ta,0.0,122000.0,wood,1,0.0,0
461,1736.0,rl,73.0,8993.0,1,lvl,inside,gtl,gilbert,norm,1fam,1story,7.0,2007.0,gable,none,0.0,4,pconc,4,3,unf,0.0,unf,1302.0,1302.0,5,1302.0,0.0,1302.0,0.0,2.0,0.0,4,6.0,typ,0.0,0,attchd,fin,436.0,ta,0.0,176485.0,vinyl,1,0.0,0
462,2686.0,rl,50.0,11672.0,2,lvl,inside,gtl,brkside,norm,1fam,1story,5.0,1925.0,gable,none,0.0,3,brktil,3,1,unf,0.0,unf,816.0,816.0,3,816.0,0.0,816.0,0.0,1.0,0.0,3,4.0,typ,0.0,0,detchd,unf,210.0,fa,168.0,109000.0,metal,0,1.0,0
463,2257.0,rm,70.0,9763.0,1,lvl,inside,gtl,grnhill,norm,twnhse,1story,7.0,1998.0,gable,brkface,239.0,4,pconc,4,1,glq,1102.0,alq,328.0,1502.0,5,1502.0,0.0,1502.0,1.0,1.0,1.0,4,5.0,typ,1.0,3,attchd,fin,286.0,ta,0.0,330000.0,wood,0,0.0,0
464,1284.0,rm,56.0,9836.0,0,bnk,inside,gtl,oldtown,artery,1fam,1story,6.0,2008.0,gable,none,0.0,3,pconc,3,1,glq,96.0,unf,96.0,192.0,4,1133.0,0.0,1133.0,1.0,1.0,0.0,3,7.0,typ,0.0,0,detchd,unf,308.0,ta,0.0,143000.0,vinyl,1,0.0,0
465,1765.0,rl,89.0,10557.0,1,lvl,inside,gtl,noridge,norm,1fam,2story,9.0,1998.0,gable,brkface,422.0,4,pconc,5,4,glq,672.0,unf,736.0,1408.0,5,1671.0,1407.0,3078.0,1.0,2.0,1.0,4,9.0,typ,1.0,3,attchd,fin,806.0,ta,108.0,410000.0,metal,1,0.0,0
466,1811.0,rl,70.0,8462.0,1,lvl,inside,gtl,sawyerw,norm,1fam,2story,6.0,1994.0,gable,brkface,105.0,4,pconc,4,1,glq,814.0,unf,114.0,928.0,5,936.0,785.0,1721.0,0.0,2.0,1.0,4,7.0,typ,0.0,0,attchd,rfn,471.0,ta,300.0,201000.0,wood,1,0.0,0
467,2603.0,rl,60.0,10818.0,0,lvl,inside,gtl,oldtown,norm,1fam,1.5fin,4.0,1910.0,gable,none,0.0,3,brktil,2,1,unf,0.0,unf,1077.0,1077.0,3,981.0,779.0,1760.0,0.0,1.0,1.0,3,7.0,typ,1.0,3,detchd,unf,648.0,ta,120.0,80000.0,vinyl,0,1.0,0
468,2220.0,rl,61.0,7259.0,1,lvl,inside,mod,crawfor,norm,1fam,2story,6.0,1945.0,gambrel,none,0.0,3,cblock,3,1,alq,774.0,lwq,104.0,1028.0,5,1436.0,884.0,2320.0,1.0,2.0,1.0,4,9.0,typ,1.0,3,detchd,unf,180.0,ta,224.0,259500.0,wood,0,1.0,0
469,2273.0,rl,79.0,11800.0,1,lvl,inside,gtl,timber,norm,1fam,2story,7.0,2003.0,gable,brkface,94.0,4,pconc,4,4,glq,766.0,unf,356.0,1122.0,5,1146.0,1340.0,2486.0,1.0,3.0,1.0,4,10.0,typ,1.0,4,builtin,fin,452.0,ta,143.0,279900.0,vinyl,1,1.0,0
470,163.0,rl,75.0,7500.0,0,lvl,inside,gtl,names,norm,1fam,1story,5.0,1959.0,hip,none,0.0,3,cblock,3,1,lwq,340.0,rec,0.0,1246.0,5,1246.0,0.0,1246.0,1.0,1.0,1.0,4,6.0,typ,0.0,0,attchd,rfn,305.0,ta,218.0,154000.0,brick,0,1.0,0
471,2116.0,rl,82.5,159000.0,2,low,culdsac,sev,clearcr,norm,1fam,1.5fin,6.0,1958.0,gable,brkcmn,472.0,4,cblock,4,4,rec,697.0,unf,747.0,1444.0,4,1444.0,700.0,2144.0,0.0,2.0,0.0,4,7.0,typ,2.0,3,attchd,fin,389.0,ta,0.0,277000.0,wood,1,1.0,0
472,2734.0,rl,62.0,6488.0,0,lvl,inside,gtl,edwards,norm,1fam,1.5fin,5.0,1942.0,gable,none,0.0,3,brktil,3,1,lwq,230.0,unf,569.0,799.0,5,799.0,351.0,1150.0,0.0,1.0,0.0,3,6.0,mod,2.0,3,builtin,unf,215.0,ta,264.0,128000.0,brick,0,1.0,0
473,426.0,rl,110.0,14230.0,0,lvl,corner,gtl,nridght,norm,1fam,1story,8.0,2007.0,gable,stone,640.0,4,pconc,4,1,unf,0.0,unf,1566.0,1566.0,5,1600.0,0.0,1600.0,0.0,2.0,0.0,4,7.0,typ,1.0,4,attchd,rfn,890.0,ta,0.0,256300.0,vinyl,1,0.0,0
474,2216.0,rl,110.0,7810.0,1,hls,inside,gtl,crawfor,norm,1fam,1.5fin,4.0,1930.0,gable,none,0.0,3,brktil,3,1,glq,189.0,unf,741.0,930.0,5,1230.0,525.0,1755.0,0.0,2.0,0.0,4,7.0,typ,1.0,3,detchd,unf,231.0,ta,0.0,188000.0,aesbestos,1,1.0,0
475,2900.0,rl,85.0,14331.0,0,lvl,inside,gtl,timber,norm,1fam,1story,8.0,2002.0,hip,brkface,630.0,4,pconc,5,4,glq,1274.0,unf,526.0,1800.0,5,1800.0,0.0,1800.0,1.0,2.0,0.0,4,7.0,typ,1.0,4,attchd,fin,765.0,ta,270.0,312500.0,vinyl,1,0.0,0
476,97.0,fv,30.0,3182.0,0,lvl,inside,gtl,somerst,norm,twnhse,2story,7.0,2004.0,gable,none,0.0,4,pconc,4,1,unf,0.0,unf,600.0,600.0,5,600.0,600.0,1200.0,0.0,2.0,1.0,4,4.0,typ,0.0,0,detchd,rfn,480.0,ta,0.0,151000.0,metal,1,1.0,0
477,1680.0,rm,24.0,1920.0,0,lvl,inside,gtl,brdale,norm,twnhse,2story,5.0,1971.0,gable,brkface,376.0,3,cblock,3,1,alq,471.0,unf,294.0,765.0,5,765.0,600.0,1365.0,1.0,1.0,1.0,3,6.0,min1,0.0,0,detchd,unf,440.0,ta,240.0,122500.0,wood,1,0.0,0
478,1133.0,rl,68.0,10110.0,0,lvl,inside,gtl,sawyerw,norm,1fam,2story,6.0,2003.0,gable,none,0.0,4,pconc,4,2,glq,80.0,alq,200.0,835.0,5,835.0,861.0,1696.0,1.0,2.0,1.0,4,7.0,typ,0.0,0,attchd,rfn,542.0,ta,143.0,188000.0,vinyl,1,0.0,0
479,2761.0,rl,91.0,10984.0,1,lvl,corner,gtl,collgcr,norm,1fam,2story,7.0,2005.0,gable,none,0.0,4,pconc,4,4,unf,0.0,unf,945.0,945.0,5,945.0,864.0,1809.0,0.0,2.0,1.0,4,8.0,typ,0.0,0,attchd,rfn,638.0,ta,144.0,209700.0,vinyl,1,1.0,0
480,1642.0,rl,85.0,14082.0,1,hls,inside,gtl,stonebr,norm,1fam,1story,8.0,2006.0,hip,brkface,945.0,4,pconc,5,4,glq,1558.0,unf,662.0,2220.0,5,2234.0,0.0,2234.0,1.0,1.0,1.0,4,7.0,typ,1.0,4,attchd,rfn,724.0,ta,390.0,441929.0,vinyl,1,0.0,0
481,1141.0,rl,50.0,8480.0,1,lvl,inside,gtl,sawyerw,norm,1fam,2story,6.0,1993.0,gable,brkface,120.0,4,pconc,4,1,glq,602.0,unf,284.0,886.0,5,886.0,794.0,1680.0,0.0,2.0,1.0,4,7.0,typ,0.0,0,attchd,rfn,474.0,ta,144.0,163000.0,wood,1,1.0,0
482,2118.0,rl,82.5,12205.0,1,low,inside,gtl,clearcr,norm,1fam,2story,6.0,1966.0,gable,brkface,157.0,3,cblock,3,4,lwq,568.0,unf,264.0,832.0,4,976.0,1111.0,2087.0,0.0,2.0,1.0,4,9.0,typ,0.0,0,attchd,fin,444.0,ta,133.0,187500.0,wood,1,1.0,0
483,870.0,rl,90.0,15750.0,0,lvl,fr3,gtl,collgcr,feedr,1fam,1story,8.0,1999.0,gable,brkface,260.0,4,pconc,4,4,glq,1246.0,unf,216.0,1462.0,5,1513.0,0.0,1513.0,1.0,2.0,0.0,4,5.0,typ,1.0,3,attchd,fin,521.0,ta,135.0,220000.0,vinyl,1,1.0,0
484,1875.0,rl,70.0,8050.0,0,lvl,inside,gtl,names,norm,1fam,1story,5.0,1967.0,gable,none,0.0,3,cblock,3,1,alq,474.0,blq,437.0,949.0,3,1107.0,0.0,1107.0,1.0,1.0,0.0,4,5.0,typ,0.0,0,attchd,rfn,308.0,ta,88.0,127000.0,metal,1,1.0,0
485,155.0,rl,60.0,7200.0,0,lvl,inside,gtl,names,norm,1fam,1story,5.0,1955.0,gable,none,0.0,3,slab,0,0,none,0.0,none,0.0,0.0,5,827.0,0.0,827.0,0.0,1.0,0.0,3,5.0,mod,1.0,1,detchd,unf,392.0,ta,0.0,107500.0,vinyl,0,1.0,0
486,1318.0,rm,35.0,6300.0,0,lvl,inside,gtl,oldtown,norm,1fam,2.5unf,6.0,1914.0,gable,none,0.0,3,cblock,3,1,unf,0.0,unf,742.0,742.0,5,742.0,742.0,1484.0,0.0,2.0,0.0,3,9.0,typ,1.0,4,none,none,0.0,none,0.0,128000.0,wood,1,1.0,0
487,1285.0,rm,30.0,5232.0,3,bnk,inside,gtl,oldtown,artery,1fam,1story,5.0,1925.0,gable,none,0.0,3,brktil,2,1,unf,0.0,unf,680.0,680.0,4,764.0,0.0,764.0,0.0,1.0,0.0,3,4.0,typ,0.0,0,detchd,unf,504.0,ta,0.0,73000.0,wood,0,1.0,0
488,2400.0,rl,72.0,11846.0,1,hls,inside,gtl,nridght,norm,1fam,1story,9.0,2003.0,hip,brkface,562.0,4,pconc,5,4,glq,1567.0,unf,225.0,1792.0,5,1792.0,0.0,1792.0,1.0,2.0,0.0,5,6.0,typ,1.0,4,attchd,fin,874.0,ta,206.0,374000.0,vinyl,1,1.0,0
489,1068.0,rl,130.0,16900.0,0,lvl,inside,gtl,nridght,norm,1fam,2story,8.0,2001.0,gable,brkface,1110.0,4,pconc,5,2,glq,1075.0,unf,404.0,1479.0,5,1515.0,1134.0,2649.0,1.0,2.0,1.0,4,10.0,typ,1.0,3,attchd,fin,746.0,ta,0.0,421250.0,vinyl,1,1.0,0
490,361.0,rl,63.0,9636.0,1,lvl,corner,gtl,gilbert,norm,1fam,2story,6.0,1992.0,gable,none,0.0,3,pconc,4,1,unf,0.0,unf,808.0,808.0,4,808.0,785.0,1593.0,0.0,2.0,1.0,3,7.0,typ,1.0,3,builtin,rfn,389.0,ta,342.0,178000.0,vinyl,1,1.0,0
491,1493.0,rl,90.0,10012.0,0,lvl,inside,gtl,edwards,norm,1fam,sfoyer,4.0,1972.0,gable,none,0.0,3,cblock,4,3,blq,920.0,rec,38.0,1138.0,3,1181.0,0.0,1181.0,1.0,2.0,0.0,3,6.0,typ,0.0,0,detchd,rfn,588.0,ta,0.0,137500.0,wood,0,0.0,0
492,1110.0,rl,91.0,14303.0,1,lvl,corner,gtl,noridge,norm,1fam,1story,8.0,1994.0,hip,brkface,554.0,4,pconc,4,4,glq,1314.0,unf,672.0,1986.0,5,1987.0,0.0,1987.0,1.0,2.0,0.0,4,7.0,typ,1.0,3,attchd,fin,691.0,ta,262.0,301500.0,wood,1,0.0,0
493,911.0,rl,43.0,5707.0,0,bnk,inside,gtl,swisu,feedr,1fam,2story,6.0,1935.0,gable,none,0.0,3,brktil,3,1,unf,0.0,unf,583.0,583.0,4,647.0,595.0,1242.0,0.0,1.0,1.0,3,6.0,typ,1.0,4,detchd,unf,180.0,ta,329.0,105000.0,wood,1,1.0,0
494,2535.0,rl,78.0,9360.0,0,lvl,inside,gtl,names,feedr,1fam,1story,6.0,1968.0,hip,brkface,203.0,3,cblock,3,3,alq,760.0,unf,216.0,976.0,3,976.0,0.0,976.0,1.0,1.0,0.0,4,4.0,typ,1.0,2,attchd,rfn,504.0,ta,94.0,157500.0,wood,0,1.0,0
495,2030.0,rm,40.0,5680.0,0,lvl,inside,gtl,oldtown,norm,1fam,1.5fin,5.0,1901.0,gable,none,0.0,3,cblock,3,1,unf,0.0,unf,969.0,969.0,3,969.0,245.0,1214.0,0.0,1.0,0.0,3,6.0,typ,0.0,0,detchd,unf,216.0,ta,0.0,117000.0,aesbestos,0,1.0,0
496,2634.0,rl,70.0,7000.0,0,lvl,inside,gtl,names,artery,1fam,1story,5.0,1962.0,gable,none,0.0,3,cblock,3,1,blq,468.0,unf,396.0,864.0,4,864.0,0.0,864.0,0.0,1.0,0.0,3,5.0,typ,0.0,0,attchd,unf,336.0,ta,0.0,105000.0,wood,0,0.0,0
497,1530.0,rl,51.0,10480.0,0,lvl,inside,gtl,swisu,norm,1fam,1.5fin,6.0,1936.0,gable,none,0.0,3,brktil,3,1,unf,0.0,unf,1064.0,1064.0,5,1166.0,0.0,1639.0,0.0,1.0,0.0,3,6.0,maj2,0.0,0,detchd,unf,240.0,ta,0.0,115000.0,metal,0,1.0,0
498,435.0,rl,95.0,11578.0,0,lvl,inside,gtl,nridght,norm,1fam,1story,9.0,2008.0,gable,stone,302.0,5,pconc,5,1,unf,0.0,unf,1736.0,1736.0,5,1736.0,0.0,1736.0,0.0,2.0,0.0,5,7.0,typ,1.0,4,attchd,rfn,834.0,ta,319.0,360000.0,vinyl,1,0.0,0
499,812.0,rl,64.0,7018.0,0,bnk,inside,gtl,sawyerw,norm,duplex,1story,5.0,1979.0,gable,none,0.0,3,slab,0,0,none,0.0,none,0.0,0.0,3,1535.0,0.0,1535.0,0.0,2.0,0.0,3,8.0,typ,0.0,0,attchd,unf,400.0,ta,0.0,118858.0,wood,0,0.0,0
500,1202.0,rl,80.0,9130.0,0,lvl,inside,gtl,nwames,feedr,1fam,2story,6.0,1966.0,hip,brkface,252.0,3,cblock,3,1,glq,400.0,rec,336.0,800.0,4,800.0,832.0,1632.0,0.0,1.0,1.0,4,7.0,typ,0.0,0,attchd,unf,484.0,ta,0.0,173000.0,wood,1,1.0,0
501,666.0,rl,60.0,10800.0,0,lvl,corner,gtl,oldtown,norm,1fam,1story,3.0,1890.0,gable,none,0.0,3,brktil,3,1,unf,0.0,unf,630.0,630.0,3,725.0,0.0,725.0,0.0,1.0,1.0,3,4.0,typ,0.0,0,detchd,unf,320.0,ta,0.0,78500.0,vinyl,1,1.0,0
502,1751.0,rl,62.0,8244.0,1,lvl,inside,gtl,gilbert,norm,1fam,2story,7.0,2004.0,gable,none,0.0,4,pconc,4,1,unf,0.0,unf,840.0,840.0,5,840.0,880.0,1720.0,0.0,2.0,1.0,4,7.0,typ,1.0,4,attchd,fin,440.0,ta,100.0,183500.0,vinyl,1,0.0,0
503,705.0,rm,60.0,6000.0,0,bnk,inside,mod,oldtown,norm,2fmcon,1story,4.0,1953.0,gable,none,0.0,2,cblock,2,1,unf,0.0,unf,936.0,936.0,3,936.0,0.0,936.0,0.0,1.0,0.0,3,4.0,min2,0.0,0,detchd,unf,576.0,ta,0.0,93000.0,metal,1,0.0,0
504,1744.0,rl,43.0,3621.0,0,lvl,inside,gtl,blmngtn,norm,twnhse,1story,8.0,2003.0,hip,brkface,72.0,4,pconc,4,4,glq,1084.0,unf,322.0,1406.0,5,1589.0,0.0,1589.0,1.0,2.0,0.0,4,7.0,typ,1.0,3,attchd,fin,630.0,ta,143.0,226500.0,vinyl,1,0.0,0
505,357.0,rl,59.0,7837.0,1,lvl,inside,gtl,gilbert,norm,1fam,2story,6.0,1993.0,gable,none,0.0,4,pconc,4,1,unf,0.0,unf,799.0,799.0,4,799.0,772.0,1571.0,0.0,2.0,1.0,3,7.0,typ,1.0,3,attchd,rfn,380.0,ta,0.0,178000.0,vinyl,1,1.0,0
506,2133.0,rl,72.0,10665.0,1,lvl,inside,gtl,collgcr,norm,1fam,1story,7.0,2003.0,gable,brkface,167.0,4,pconc,4,3,glq,1013.0,unf,440.0,1453.0,5,1479.0,0.0,1479.0,1.0,2.0,0.0,4,7.0,typ,0.0,0,attchd,rfn,558.0,ta,144.0,226000.0,vinyl,1,0.0,0
507,989.0,rl,70.0,10457.0,1,lvl,inside,mod,mitchel,norm,1fam,2story,5.0,1969.0,gable,brkface,178.0,4,cblock,3,4,blq,496.0,lwq,0.0,784.0,5,784.0,848.0,1632.0,0.0,1.0,1.0,3,7.0,typ,1.0,3,attchd,rfn,898.0,ta,0.0,173000.0,vinyl,1,0.0,0
508,562.0,rl,60.0,8281.0,1,lvl,inside,gtl,sawyer,norm,1fam,1story,5.0,1965.0,gable,none,0.0,3,cblock,3,1,rec,553.0,blq,0.0,864.0,4,864.0,0.0,864.0,0.0,1.0,0.0,3,5.0,typ,1.0,1,detchd,unf,360.0,ta,0.0,62383.0,metal,0,0.0,0
509,1054.0,rl,67.0,14948.0,1,lvl,inside,gtl,nridght,norm,1fam,2story,9.0,2008.0,hip,stone,268.0,5,pconc,5,3,glq,1330.0,unf,122.0,1452.0,5,1476.0,1237.0,2713.0,1.0,2.0,1.0,5,11.0,typ,1.0,4,attchd,fin,858.0,ta,126.0,446261.0,vinyl,1,0.0,0
510,2850.0,rl,43.0,7000.0,0,lvl,inside,gtl,swisu,feedr,1fam,2story,7.0,1926.0,gable,none,0.0,3,brktil,3,1,alq,424.0,unf,200.0,624.0,5,743.0,736.0,1479.0,1.0,1.0,0.0,4,6.0,typ,2.0,4,detchd,unf,312.0,ta,530.0,160000.0,wood,0,1.0,0
511,1082.0,rm,43.0,3940.0,0,lvl,inside,gtl,blmngtn,norm,twnhse,1story,7.0,2004.0,hip,brkface,24.0,4,pconc,4,1,glq,1087.0,unf,306.0,1393.0,5,1576.0,0.0,1576.0,1.0,2.0,0.0,4,7.0,typ,1.0,3,attchd,rfn,668.0,ta,143.0,219990.0,vinyl,1,0.0,0
512,1440.0,rl,93.0,9382.0,1,lvl,culdsac,gtl,collgcr,norm,1fam,1story,7.0,1999.0,gable,brkface,125.0,4,pconc,4,1,unf,0.0,unf,1468.0,1468.0,5,1479.0,0.0,1479.0,0.0,2.0,0.0,4,6.0,typ,0.0,0,attchd,rfn,577.0,ta,120.0,191000.0,vinyl,1,1.0,0
513,2006.0,rl,55.0,6854.0,0,bnk,inside,mod,brkside,norm,1fam,1story,5.0,1925.0,gable,none,0.0,3,pconc,3,1,lwq,317.0,rec,212.0,756.0,3,916.0,144.0,1060.0,1.0,1.0,0.0,3,6.0,mod,1.0,4,detchd,unf,308.0,ta,0.0,136500.0,metal,1,1.0,0
